Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Longitude,Largest Property Use Type - Gross Floor Area (ft²)_52000.0,Largest Property Use Type - Gross Floor Area (ft²)_54000.0,Largest Property Use Type - Gross Floor Area (ft²)_60000.0,Largest Property Use Type - Gross Floor Area (ft²)_63000.0,Largest Property Use Type - Gross Floor Area (ft²)_65000.0,Largest Property Use Type - Gross Floor Area (ft²)_66000.0,Largest Property Use Type - Gross Floor Area (ft²)_70000.0,Largest Property Use Type - Gross Floor Area (ft²)_75000.0,Largest Property Use Type - Gross Floor Area (ft²)_80000.0,Largest Property Use Type - Gross Floor Area (ft²)_Other,"NYC Borough, Block and Lot (BBL) self-reported_1019610001","NYC Borough, Block and Lot (BBL) self-reported_1019730001","NYC Borough, Block and Lot (BBL) self-reported_1020350001","NYC Borough, Block and Lot (BBL) self-reported_2028760055","NYC Borough, Block and Lot (BBL) self-reported_3-01920-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06789-0015","NYC Borough, Block and Lot (BBL) self-reported_4-06790-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06791-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06792-0600","NYC Borough, Block and Lot (BBL) self-reported_Other"
1618,3306202,95919.0,1907,1,100,67.5,40.741135,-73.999845,4.0,81.0,4.22683374526818,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8369,4453251,152124.0,2007,1,100,46.1,40.851134,-73.865889,11.0,22404.0,3.8522730010223722,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12337,3523309,85422.0,1940,1,100,81.3,,,,,4.410371107683024,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2869,4043778,264932.0,1962,1,100,107.5,40.763059,-73.985557,4.0,133.0,4.686750172980514,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4349,4401486,88829.0,1927,1,100,59.4,40.769466,-73.962891,8.0,128.0,4.100989104940769,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9874,4056823,64650.0,2007,1,100,20.8,40.716233,-73.951986,1.0,519.0,3.0819099697950434,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6360,3529340,50117.0,1937,1,100,78.0,40.871104,-73.917681,12.0,307.0,4.3694478524670215,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5350,2814884,360660.0,1987,1,100,51.1,40.793278,-73.967233,7.0,181.0,3.9531649487593215,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8466,2699704,59772.0,1938,1,100,15.5,40.85821,-73.865618,11.0,330.0,2.803360380906535,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13196,4866325,57816.0,1964,1,100,97.8,,,,,4.593097604753822,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10573,3094892,70563.0,1926,1,100,120.4,40.653818,-73.955329,17.0,822.0,4.799090878625398,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11508,5802656,440000.0,1962,2,95,88.9,40.587446,-73.989184,13.0,314.0,4.498697941477575,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3147,2732769,114696.0,1926,1,100,71.0,40.782296,-73.97632,7.0,165.0,4.276666119016055,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1598,2545989,132684.0,1927,1,100,62.5,40.755638,-73.991882,4.0,115.0,4.151039905898646,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11758,4403054,115920.0,1926,1,100,56.0,40.622056,-73.955689,14.0,760.0,4.04305126783455,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11665,3536022,87563.0,1961,1,100,74.4,40.590253,-73.959555,15.0,588.0,4.32280727501391,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4816,3107153,211406.0,1971,1,100,62.3,40.779252,-73.957094,8.0,14801.0,4.147885329150131,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3881,3047034,84543.0,1926,1,100,80.7,40.760539,-73.970328,5.0,100.0,4.403054001865957,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4879,2745632,94418.0,1938,1,100,75.1,40.774053,-73.956729,8.0,138.0,4.33204826486764,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7566,4588192,67957.0,2008,1,100,72.6,40.853644,-73.905141,5.0,241.0,4.298645025734831,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12843,5832623,177692.0,1963,1,100,65.2,,,,,4.192680462942962,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11513,2587818,139712.0,1965,1,100,71.4,40.578674,-74.000299,13.0,330.0,4.282206299391671,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,4988574,179130.0,1939,1,100,75.7,40.857943,-73.934962,12.0,281.0,4.33990170837321,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4432,2726484,170424.0,1880,1,100,31.2,40.765615,-73.962792,8.0,118.0,3.4719664525503626,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5015,4952576,255420.0,1912,1,100,97.5,40.773635,-73.948786,8.0,136.0,4.590056548178043,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7255,2801597,70200.0,1990,1,100,97.9,40.850393,-73.918588,5.0,21501.0,4.594109238628667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3049,4827004,65000.0,1986,1,100,60.3,40.774345,-73.979478,7.0,153.0,4.115779842942166,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10715,5802579,76416.0,1962,1,100,71.7,40.640357,-73.952329,17.0,790.0,4.286341384539473,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8351,2793918,79400.0,1929,1,100,12.0,40.851653,-73.828581,10.0,300.0,2.5649493574615367,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2600,4044718,81500.0,1968,1,100,46.0,40.736934,-73.980684,6.0,64.0,3.8501476017100584,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1926,2586171,129808.0,1914,1,100,62.9,40.753818,-73.985696,5.0,113.0,4.157319361383489,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3188,4620741,74176.0,1913,1,100,75.3,40.779374,-73.983459,7.0,159.0,4.334672938290411,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14766,3121506,53400.0,1931,1,100,66.3,40.637292,-74.076129,1.0,21.0,4.209160236650682,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3227,2667247,62403.0,1926,1,100,69.4,40.782741,-73.97945,7.0,167.0,4.254193263163997,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4686,2669734,107547.0,1925,1,100,59.8,40.779854,-73.95953,8.0,15001.0,4.107589788972121,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7884,4043232,54369.0,1937,1,100,97.5,40.870949,-73.886452,7.0,40702.0,4.590056548178043,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11102,2806280,133110.0,1936,1,100,61.0,40.618873,-74.039788,10.0,5202.0,4.127134385045092,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11890,2780360,50400.0,1929,1,100,5.7,40.576903,-73.962288,13.0,36002.0,1.9021075263969205,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3446,2553898,80669.0,1912,1,100,80.9,40.788655,-73.978011,7.0,171.0,4.405498990859024,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2352,2643795,74186.0,1918,1,100,90.0,40.751371,-73.980344,5.0,82.0,4.51085950651685,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12739,2664317,60000.0,1940,1,100,83.1,,,,,4.432006566978902,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2960,4956491,113479.0,2013,1,100,86.0,40.7641,-73.994275,4.0,129.0,4.465908118654584,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5124,5725441,133370.0,2001,1,100,117.1,40.786435,-73.950499,11.0,15802.0,4.771531723203316,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10887,3122654,127473.0,1926,1,100,15.7,40.625938,-73.981624,12.0,472.0,2.8154087194227095,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11024,4410473,54432.0,1950,1,100,85.2,40.631263,-74.018518,10.0,134.0,4.456670177669648,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5568,4870109,58000.0,1903,1,100,57.0,40.809286,-73.948112,10.0,222.0,4.060443010546419,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3159,5052689,58272.0,1957,1,100,69.1,40.772331,-73.989916,7.0,147.0,4.249922794040544,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6078,3084129,134934.0,1927,1,100,97.2,40.852491,-73.933008,12.0,271.0,4.58700621536042,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13050,4410722,90000.0,1939,1,100,49.3,,,,,3.9180050771056933,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12446,4695731,58136.0,2008,1,100,74.0,,,,,4.31748811353631,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5289,2780816,154962.0,1981,1,100,107.9,40.801023,-73.950426,10.0,218.0,4.690430029938915,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3949,3554025,563420.0,1963,1,100,121.8,40.75466,-73.971598,6.0,90.0,4.810557015713042,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13352,4953489,101726.0,1956,1,95,77.5,,,,,4.363098624788363,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1915,2640850,411074.0,1925,1,100,52.2,40.7537,-73.988638,5.0,113.0,3.9740583963475986,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8420,4398328,73842.0,1930,1,100,93.8,40.855218,-73.86574,11.0,22403.0,4.551769409260976,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11879,5802572,73500.0,1932,1,100,67.5,40.576095,-73.965727,13.0,36001.0,4.22683374526818,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2852,2905563,181021.0,1928,1,100,84.9,40.758841,-73.989546,4.0,121.0,4.45318382899021,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10817,3533574,132200.0,1941,1,100,73.5,40.642518,-73.973955,12.0,494.0,4.310799125385514,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10756,4556788,162439.0,1963,1,100,136.8,40.654057,-73.974823,7.0,50202.0,4.925803358579558,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6578,3535998,59590.0,1927,1,100,82.8,40.835199,-73.915586,4.0,17901.0,4.428433007488037,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14217,2897085,61050.0,1959,1,100,97.6,,,,,4.591071261608589,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6239,4040460,101108.0,1951,1,100,61.3,40.854907,-73.934481,12.0,279.0,4.131961425793407,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7110,4412468,92676.0,1929,1,100,80.3,40.840076,-73.911785,4.0,225.0,4.398146016553765,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2055,5815298,60133.0,1912,1,100,56.5,40.747044,-73.987123,5.0,76.0,4.051784947803305,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8302,3269949,67018.0,1927,1,100,97.0,40.84009,-73.873382,6.0,220.0,4.584967478670572,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14647,5794902,449000.0,1975,2,100,107.4,,,,,4.685828089005546,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2910,2738341,66016.0,1964,1,100,176.0,40.76045,-73.993416,4.0,121.0,5.176149732573829,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3504,2693142,168982.0,1938,1,100,58.0,40.786916,-73.980944,7.0,171.0,4.07753744390572,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11735,4028350,98000.0,1930,1,80,53.1,40.629208,-73.947034,14.0,774.0,3.9908341858524357,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13740,2671371,226136.0,1962,1,100,100.4,,,,,4.619073091157083,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6180,5831765,56418.0,1916,1,100,106.0,40.851706,-73.941829,12.0,265.0,4.672828834461906,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10168,2681990,91600.0,1977,1,100,47.9,40.663014,-73.909997,16.0,924.0,3.8897773964808264,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7928,3527126,74440.0,1938,1,100,85.2,40.875848,-73.884249,7.0,413.0,4.456670177669648,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5098,2775681,245000.0,1981,1,100,66.9,40.794603,-73.949752,11.0,17401.0,4.21803603456465,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14221,2817706,63360.0,1953,1,100,87.9,,,,,4.487512142519859,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
654,3243083,756138.0,1961,1,95,99.9,40.711313,-74.008661,1.0,1501.0,4.6141299273595635,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12689,2686104,59678.0,1927,1,100,78.5,,,,,4.375757021660286,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2586,4921987,476739.0,1988,1,100,101.8,40.74871,-73.973567,6.0,88.0,4.632785353021065,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5407,4040452,145625.0,1926,1,100,73.4,40.799945,-73.968158,7.0,191.0,4.309455941839047,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10675,4547722,72534.0,1962,1,100,73.0,40.641077,-73.962479,14.0,514.0,4.30406509320417,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4029,4034900,125881.0,1982,1,100,93.4,40.75405,-73.968483,6.0,98.0,4.547541073151455,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14186,4940493,110538.0,1941,1,95,76.5,,,,,4.350277936359301,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12425,3625181,112482.0,1969,1,80,70.9,,,,,4.275276264727001,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13741,2805470,278825.0,1962,1,100,95.4,,,,,4.5685062016165,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8558,4039655,148800.0,1935,15,100,154.8,40.878304,-73.850054,12.0,386.0,5.048573133436648,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4772,3111811,51792.0,1915,1,100,60.3,40.774723,-73.958317,8.0,140.0,4.115779842942166,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14909,3555072,181316.0,1972,1,100,181.4,40.596236,-74.090479,2.0,9601.0,5.206202077640231,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6553,3529385,156504.0,1982,1,100,49.2,40.81883,-73.924429,1.0,65.0,3.9160150266976834,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1590,5876792,103133.0,2013,1,90,74.4,40.755097,-73.991363,4.0,115.0,4.32280727501391,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8168,5090202,65064.0,1927,1,100,153.5,40.825263,-73.878389,9.0,5001.0,5.0401940963378005,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3122,4403951,50590.0,1918,1,100,91.4,40.777721,-73.979549,7.0,157.0,4.526126978647638,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2926,2539077,263438.0,1905,1,100,69.2,40.766993,-73.987531,4.0,139.0,4.251348311031766,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2890,3512788,54400.0,1961,1,100,52.3,40.766372,-73.984159,4.0,139.0,3.975936331171799,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3751,5848135,914767.0,1976,1,95,66.7,40.759078,-73.976281,5.0,102.0,4.215086179918229,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
378,2736143,169632.0,1949,1,100,70.1,40.585642,-73.968728,13.0,37401.0,4.264087336809195,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11272,2658517,51975.0,1934,1,100,116.3,40.608048,-73.983538,11.0,430.0,4.76473475565943,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11057,3114785,73000.0,1931,1,100,88.6,40.622683,-74.01902,10.0,140.0,4.4953553199808844,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7746,2805444,381213.0,1967,1,100,93.9,40.87719,-73.889569,7.0,409.0,4.552823705615882,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8885,4039205,150700.0,1954,1,100,80.6,40.904261,-73.904975,8.0,323.0,4.401829261970061,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6045,4367209,61246.0,1938,1,100,149.5,40.851034,-73.928275,12.0,267.0,5.01396308418893,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14775,4484632,56427.0,2001,1,100,78.1,40.626355,-74.082259,1.0,21.0,4.370712874773608,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4014,2383961,154000.0,1959,1,100,104.1,40.752011,-73.969462,6.0,90.0,4.6549122778829055,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5160,4022895,295750.0,2011,1,100,68.4,40.787834,-73.943766,11.0,164.0,4.239886867512759,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
588,2656137,57945.0,1900,1,100,84.0,40.71002,-74.012408,1.0,13.0,4.442651256490317,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10358,5091560,68100.0,1929,1,100,66.9,40.662081,-73.921208,17.0,892.0,4.21803603456465,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13225,3121053,106464.0,1970,1,100,61.4,,,,,4.133565275375382,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11570,2857481,97440.0,1951,1,100,83.4,40.585896,-73.973264,13.0,37402.0,4.4355674016019115,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10424,2973415,60876.0,1926,1,100,80.4,40.651915,-73.945794,17.0,816.0,4.399375273008495,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3709,4046417,380776.0,1922,1,100,85.9,40.754462,-73.97808,5.0,94.0,4.464758032271346,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2795,2781523,63879.0,2010,1,100,102.3,40.761102,-73.985218,5.0,125.0,4.637637376125593,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10890,2728482,64350.0,1952,1,100,60.1,40.6306,-73.989541,12.0,238.0,4.11251186617755,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11360,2661789,65500.0,1938,1,100,89.3,40.618221,-73.962924,14.0,768.0,4.5031374604229395,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3988,3527430,207887.0,1963,1,100,98.1,40.749254,-73.97261,6.0,88.0,4.596129441335942,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14509,3112489,106946.0,1970,1,100,113.1,,,,,4.73707525686803,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1717,5637943,225858.0,1925,1,100,90.5,40.754211,-73.99198,5.0,109.0,4.516338972281476,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11189,2842013,52542.0,1960,1,100,107.7,40.599708,-73.994706,11.0,296.0,4.688591794127164,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14828,3545194,108981.0,1975,1,100,61.2,40.613765,-74.15804,2.0,29104.0,4.130354999745133,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11417,4868230,78840.0,1940,1,100,58.9,40.611838,-73.95271,14.0,546.0,4.092676505121403,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12691,4414538,180804.0,1926,1,100,106.8,,,,,4.680277658474897,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8773,2669030,69441.0,1937,1,100,87.7,40.882683,-73.908998,8.0,295.0,4.485259889315534,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13787,4919407,99338.0,1960,1,100,73.5,,,,,4.310799125385514,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12889,2805484,119348.0,1983,1,100,67.3,,,,,4.223909766576744,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12439,2669232,190230.0,1948,1,100,84.9,,,,,4.45318382899021,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12793,5858839,89293.0,1941,1,100,41.5,,,,,3.7495040759303713,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8277,2775816,8512479.0,1941,1,100,95.5,40.838828,-73.8599,9.0,21001.0,4.56954300834494,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
335,4994373,370814.0,1970,1,95,24.6,40.815052,-73.935936,11.0,210.0,3.242592351485517,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11770,2805201,70884.0,1962,1,100,40.4,40.617974,-73.954917,14.0,758.0,3.7232808808312687,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7044,3522415,57000.0,1941,1,100,76.9,40.85186,-73.90523,5.0,23501.0,4.355425952876702,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4953,4038085,340068.0,1974,1,100,43.1,40.781501,-73.946545,8.0,154.0,3.7864597824528,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10173,5734171,59723.0,2014,1,100,44.7,40.661243,-73.908593,16.0,916.0,3.822098297900159,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9551,3388500,57629.0,1927,1,100,78.3,40.664757,-73.939289,9.0,331.0,4.373238128640803,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5030,3108414,320600.0,1961,1,100,62.0,40.775377,-73.945795,8.0,14402.0,4.143134726391533,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9207,5869034,54770.0,1931,1,90,83.6,40.645592,-74.002076,7.0,94.0,4.437934266612178,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4938,2533063,110487.0,2009,1,100,63.8,40.777024,-73.951813,8.0,14601.0,4.1713056033582285,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10551,2798229,50840.0,1914,1,100,125.5,40.65183,-73.961356,14.0,50801.0,4.840242308167575,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10877,3091600,50479.0,1937,1,100,88.2,40.630042,-73.980823,12.0,476.0,4.490881039585964,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13815,2961931,160200.0,1954,1,100,1.8,,,,,1.0296194171811581,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13029,5832594,152000.0,1946,1,100,60.5,,,,,4.119037174812473,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12632,3583889,246480.0,1959,1,100,80.1,,,,,4.395682961121367,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7125,4404142,67794.0,1926,1,100,103.0,40.83758,-73.916978,4.0,22102.0,4.6443908991413725,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5068,4950845,162530.0,1972,1,95,75.1,40.801449,-73.946204,10.0,190.0,4.33204826486764,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42,2646962,,1898,1,100,16.0,,,,,2.833213344056216,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5546,2810956,94680.0,1983,1,100,85.6,40.816066,-73.943135,10.0,228.0,4.461299815568389,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14568,2817435,86850.0,1986,1,100,74.0,,,,,4.31748811353631,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6183,3529888,890134.0,1939,1,100,66.3,40.852218,-73.93992,12.0,275.0,4.209160236650682,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5465,2670057,111359.0,1988,1,100,76.2,40.797369,-73.97168,7.0,187.0,4.3463994570307305,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
