Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Longitude,Largest Property Use Type - Gross Floor Area (ft²)_52000.0,Largest Property Use Type - Gross Floor Area (ft²)_54000.0,Largest Property Use Type - Gross Floor Area (ft²)_60000.0,Largest Property Use Type - Gross Floor Area (ft²)_63000.0,Largest Property Use Type - Gross Floor Area (ft²)_65000.0,Largest Property Use Type - Gross Floor Area (ft²)_66000.0,Largest Property Use Type - Gross Floor Area (ft²)_70000.0,Largest Property Use Type - Gross Floor Area (ft²)_75000.0,Largest Property Use Type - Gross Floor Area (ft²)_80000.0,Largest Property Use Type - Gross Floor Area (ft²)_Other,"NYC Borough, Block and Lot (BBL) self-reported_1019610001","NYC Borough, Block and Lot (BBL) self-reported_1019730001","NYC Borough, Block and Lot (BBL) self-reported_1020350001","NYC Borough, Block and Lot (BBL) self-reported_2028760055","NYC Borough, Block and Lot (BBL) self-reported_3-01920-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06789-0015","NYC Borough, Block and Lot (BBL) self-reported_4-06790-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06791-0001","NYC Borough, Block and Lot (BBL) self-reported_4-06792-0600","NYC Borough, Block and Lot (BBL) self-reported_Other",score
10055,4956919,65371.0,1998,1,100,88.9,40.700922,-73.938938,4.0,389.0,4.498697941477575,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10061,4407380,80936.0,2010,1,100,48.3,40.698762,-73.934861,4.0,391.0,3.8979240810486444,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10062,4405055,88427.0,2009,1,100,82.4,40.699072,-73.934122,4.0,391.0,4.423648309364701,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10065,4509475,153000.0,1950,1,5,33.9,40.699927,-73.932531,4.0,425.0,3.5524868292083815,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10071,5964742,101712.0,1930,1,100,4.5,40.709058,-73.92226,4.0,447.0,1.7047480922384253,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10072,3114882,84400.0,1920,1,100,84.5,40.708696,-73.92187,4.0,447.0,4.448516375942715,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10074,3112168,52388.0,1931,1,100,19.2,40.7079,-73.921529,4.0,447.0,3.005682604407159,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10080,2972815,62075.0,1920,1,100,45.5,40.705091,-73.920497,4.0,445.0,3.8394523125933104,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10118,3112388,64520.0,1931,1,100,43.2,40.699397,-73.910817,4.0,439.0,3.7887247890836524,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10126,3576923,57800.0,1960,1,100,64.1,40.694469,-73.90637,4.0,439.0,4.175924549214524,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10141,5910621,129654.0,1930,1,100,48.9,40.6686,-73.918122,16.0,900.0,3.910021002757473,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10175,4404146,298933.0,1976,2,100,115.2,40.662765,-73.907449,16.0,918.0,4.755312844417811,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10184,5887623,55808.0,1930,1,0,0.3,40.659832,-73.905701,16.0,920.0,0.262364264467491,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10187,4022803,158620.0,1948,1,100,112173.6,40.655591,-73.911863,16.0,896.0,11.627811864980906,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10197,4410144,62035.0,2008,1,90,21.9,40.673813,-73.907329,16.0,908.0,3.131136910560194,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10210,3453037,63000.0,2007,1,100,7.8,40.671721,-73.897094,5.0,1144.0,2.174751721484161,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10212,3698664,70000.0,1990,1,100,47.6,40.67127,-73.900018,5.0,1144.0,3.883623530906448,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10240,2640696,52475.0,1977,1,100,112.1,40.655996,-73.897428,5.0,1098.0,4.728272383122075,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10247,3452978,87260.0,2000,1,100,13.1,40.677193,-73.8876,5.0,1170.0,2.6461747973841225,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10249,2786163,52640.0,1927,1,100,14.7,40.677756,-73.885396,5.0,1170.0,2.7536607123542622,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10273,3126543,110164.0,2009,1,100,19.1,40.681238,-73.873143,5.0,1178.0,3.0007198150650303,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10278,3553073,50840.0,1975,1,100,103.6,40.675984,-73.867839,5.0,1200.0,4.650143551630823,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10292,4208245,136000.0,1957,1,100,22.5,40.657759,-73.892498,5.0,1104.0,3.1570004211501135,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10297,3453042,89586.0,2007,1,100,13.6,40.656309,-73.890955,5.0,1104.0,2.681021528714291,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10300,5840659,112800.0,1963,1,100,30.6,40.664919,-73.86015,5.0,1220.0,3.4531571205928664,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10305,4047780,111978.0,2007,1,90,11.3,,,,,2.509599262378372,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10308,2704721,924761.0,1966,1,100,107.8,40.655218,-73.884804,5.0,1078.0,4.689511334421843,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10311,2674677,137332.0,1967,1,100,13.9,40.658806,-73.874645,5.0,1078.0,2.7013612129514133,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10323,4954133,142931.0,2001,1,100,67.7,40.652373,-73.867446,5.0,1070.0,4.229749199228304,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10326,4046045,64197.0,2011,1,100,60.4,40.655104,-73.873016,5.0,1070.0,4.117409835153096,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10327,4046185,64197.0,2013,1,100,70.1,40.655093,-73.873034,5.0,1070.0,4.264087336809195,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10334,2716774,69178.0,1998,1,100,121.4,40.669576,-73.861939,5.0,1220.0,4.807294370078226,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10345,2661773,88691.0,1928,1,100,95.1,40.662424,-73.934443,9.0,880.0,4.565389315976247,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10346,3122072,54888.0,1964,1,100,111.0,40.662233,-73.927941,17.0,882.0,4.718498871295094,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10354,4039288,55163.0,2013,1,70,12.7,40.657934,-73.931034,17.0,878.0,2.617395832834079,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10385,4022808,54000.0,1931,1,100,103562.7,40.65593,-73.914328,17.0,890.0,11.547942161307581,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10390,4022813,121472.0,1966,1,100,84969.6,40.653839,-73.910503,17.0,928.0,11.350060593288415,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10394,2921320,87265.0,1979,1,100,11.5,40.63652,-73.931676,17.0,932.0,2.5257286443082556,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10398,2730690,99375.0,1931,1,100,71.0,40.660257,-73.948203,9.0,804.0,4.276666119016055,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10415,2790101,72600.0,1928,1,100,78.7,40.654189,-73.949213,17.0,818.0,4.378269585796169,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10468,3524943,87552.0,1929,1,100,89.1,40.656751,-73.960272,9.0,79802.0,4.500920164614292,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10469,2730674,87552.0,1929,1,100,79.3,40.65671,-73.960448,9.0,79802.0,4.385769620952716,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10471,2661825,136157.0,1923,1,100,75.8,40.655486,-73.960305,9.0,79802.0,4.341204640153626,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10475,2730652,50226.0,1927,1,100,86.3,40.659554,-73.959766,9.0,79801.0,4.469350462845557,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10580,2662227,146660.0,1962,1,100,96.6,40.654023,-73.951909,17.0,820.0,4.580877493419047,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10588,2730658,54000.0,1924,1,100,87.7,40.652505,-73.952227,17.0,820.0,4.485259889315534,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10652,2663693,61272.0,1923,1,100,106.8,40.646286,-73.960274,14.0,51001.0,4.680277658474897,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10678,2942054,133716.0,1960,1,100,75.3,40.6421,-73.962446,14.0,514.0,4.334672938290411,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10706,2976736,77963.0,1933,1,100,23.2,40.634721,-73.967466,14.0,526.0,3.186352633162641,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10724,4408890,75221.0,1931,1,100,75.1,40.636818,-73.958504,14.0,518.0,4.33204826486764,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10733,2676221,102387.0,1928,1,100,70.7,40.633557,-73.964876,14.0,526.0,4.272490747605575,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10740,4115405,105592.0,2007,1,95,51.7,40.634482,-73.958059,14.0,764.0,3.9646154555473165,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10745,3117857,64800.0,1931,1,100,,40.633462,-73.952738,14.0,772.0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10760,5026508,149760.0,1940,1,100,,40.649129,-73.979455,7.0,500.0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10761,2771259,67602.0,1937,1,100,61.4,40.650132,-73.975167,7.0,504.0,4.133565275375382,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10767,5871162,65148.0,2004,1,100,105.8,40.640868,-73.985194,12.0,226.0,4.6709579265260945,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10790,2676292,75600.0,1941,1,100,59.6,40.64551,-73.976296,12.0,500.0,4.104294893075269,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10844,2726128,88728.0,1951,1,100,99.8,40.637207,-73.972927,12.0,490.0,4.613138355637268,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10909,2977797,76849.0,1925,1,100,139.6,40.622525,-73.992684,11.0,248.0,4.9459189793765646,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10926,2684359,64800.0,1939,1,100,92.0,40.637904,-73.992689,12.0,222.0,4.532599493153256,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10928,2783911,226000.0,1979,1,100,200.5,40.639776,-73.997914,12.0,114.0,5.305789381386738,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10957,2715866,66000.0,1931,1,100,61.8,40.631349,-73.990539,12.0,236.0,4.139955073474153,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10969,4042688,204000.0,1987,2,100,28.2,40.629401,-73.999481,12.0,192.0,3.374168709274236,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10971,4926044,123390.0,1953,1,100,34.7,40.625547,-73.996181,11.0,250.0,3.5751506887855933,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10975,5871315,128900.0,2001,2,100,273.5,40.625281,-74.003505,10.0,196.0,5.614951260949585,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10983,2689242,77000.0,1947,1,100,56.8,40.642151,-74.024135,7.0,22.0,4.056988775678332,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10986,2674626,135600.0,2005,1,100,33.6,40.637236,-74.017046,7.0,122.0,3.543853682063679,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10988,3311574,67198.0,1990,1,100,76.8,,,,,4.354141431184346,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11007,2931866,81648.0,1956,1,100,74.6,40.632366,-74.020889,10.0,130.0,4.3254562831854875,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11071,2794570,97092.0,1929,1,100,68.8,40.623139,-74.029697,10.0,62.0,4.2456340097683265,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11072,4410372,52008.0,1927,1,100,73.5,40.623332,-74.027655,10.0,138.0,4.310799125385514,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11097,2827343,177455.0,1918,1,100,53.6,40.614879,-74.023372,10.0,152.0,4.000033882750859,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11125,2791445,52140.0,1927,1,100,92.1,40.615543,-74.034982,10.0,5601.0,4.533674184283021,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11138,2734686,80065.0,1985,1,100,22.9,40.612529,-74.033896,10.0,162.0,3.173878458937465,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11152,3885159,54373.0,2003,1,100,43.2,40.606196,-73.987791,11.0,428.0,3.7887247890836524,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11154,2682206,51419.0,1992,1,100,63.7,40.607014,-73.990074,11.0,270.0,4.169761201506855,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11213,2677532,351318.0,1995,1,100,14.4,40.594133,-73.99762,11.0,294.0,2.7343675094195836,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11220,2842361,91200.0,1929,1,100,13.2,40.631976,-73.967416,14.0,460.0,2.653241964607215,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11231,2676269,108378.0,1956,1,100,73.7,40.628434,-73.971262,14.0,458.0,4.3134800921387715,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11232,2810598,180000.0,1953,1,100,81.8,40.6289,-73.968877,14.0,458.0,4.416428061391214,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11243,3589823,93000.0,1927,1,100,75.8,40.624689,-73.965936,12.0,456.0,4.341204640153626,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11279,4394744,62400.0,1941,1,100,77.8,40.609684,-73.971004,12.0,438.0,4.366912996863833,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11283,2772563,55000.0,1945,1,100,73.3,40.60981,-73.969134,12.0,438.0,4.308110951723713,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11306,2684258,83519.0,1959,1,100,69.7,40.605912,-73.967019,15.0,422.0,4.258445572902527,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11308,2813828,78750.0,1926,1,100,60.5,40.605256,-73.966871,15.0,418.0,4.119037174812473,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11309,4043179,73245.0,2009,1,100,67.4,40.607643,-73.963704,15.0,420.0,4.225372824628505,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11348,5859728,71000.0,1993,1,100,132.6,40.625296,-73.96028,14.0,532.0,4.894850261102546,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11379,2726084,64320.0,1936,1,100,69.1,40.615957,-73.95659,14.0,538.0,4.249922794040544,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11426,2827724,87862.0,1937,1,100,60.5,40.613909,-73.949272,14.0,642.0,4.119037174812473,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11433,4937953,229926.0,2007,1,100,57.8,40.609689,-73.95847,15.0,554.0,4.074141854904581,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11445,4406629,50800.0,1954,1,100,,40.610669,-73.953471,15.0,550.0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11511,3453044,96455.0,2006,1,100,8.6,40.594361,-73.995247,11.0,304.0,2.2617630984737906,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11515,2648502,366000.0,1974,1,100,121.8,40.576986,-74.002397,13.0,330.0,4.810557015713042,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11516,2660053,334000.0,1975,1,100,105.8,40.576953,-74.002696,13.0,330.0,4.6709579265260945,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11521,4047752,70000.0,2008,1,80,13.7,40.577773,-73.988232,13.0,326.0,2.6878474937846906,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11537,4403962,96110.0,1990,1,100,194.7,40.573135,-73.993078,13.0,340.0,5.27658287440203,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11539,4441631,106000.0,1969,1,90,220.0,40.571974,-73.989489,13.0,352.0,5.3981627015177525,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11540,4458912,69500.0,1925,1,100,93.4,40.57353,-73.987448,13.0,352.0,4.547541073151455,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11563,2793147,52800.0,1960,1,100,80.2,40.591622,-73.965002,15.0,390.0,4.396915247167632,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11573,2607350,62115.0,1962,1,100,83.7,40.5886,-73.965717,13.0,37401.0,4.439115601658009,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11589,2798656,150000.0,1956,1,100,162.5,40.582809,-73.967034,13.0,366.0,5.096812990337308,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11596,2708994,125991.0,1964,1,100,37.7,40.579802,-73.971942,13.0,354.0,3.655839600035736,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11639,3127469,50800.0,1930,1,100,120.9,40.59506,-73.954673,15.0,586.0,4.803201036487226,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11647,2676237,98000.0,1954,1,100,79.6,40.596036,-73.950762,15.0,59401.0,4.389498649512583,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11656,2653741,70710.0,1962,1,100,90.6,40.594252,-73.958228,15.0,584.0,4.517431271680085,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11670,2643618,55920.0,1929,1,100,104.8,40.592437,-73.950081,15.0,59401.0,4.661550519424199,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11671,3265391,159996.0,1949,1,100,,40.592039,-73.950005,15.0,59401.0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11681,5739191,72145.0,1963,1,100,0.9,40.588529,-73.958372,15.0,588.0,0.6418538861723948,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11749,2677132,68400.0,1939,1,100,74.6,40.628563,-73.94822,14.0,750.0,4.3254562831854875,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11756,2797988,89772.0,1955,1,100,72.0,40.626082,-73.941907,18.0,740.0,4.290459441148391,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11766,2811590,73172.0,1950,1,100,109.8,40.620558,-73.940698,18.0,738.0,4.707726774313183,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11782,3119619,113820.0,1937,1,100,,40.614312,-73.94728,15.0,642.0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11785,2674741,85560.0,1942,1,100,21.1,40.635007,-73.931378,18.0,724.0,3.095577608523707,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11841,2797959,133326.0,1963,1,100,93.6,40.641631,-73.898398,18.0,988.0,4.549657476057832,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11851,4413247,99852.0,1950,1,100,81.9,40.632544,-73.891156,18.0,1028.0,4.417635062141249,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11854,5985869,156536.0,1970,1,100,10.5,40.624752,-73.917801,18.0,69601.0,2.4423470353692043,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11860,4223265,79500.0,1950,1,100,96.7,40.613147,-73.917404,18.0,698.0,4.581901559048737,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11862,5869830,51820.0,1950,1,100,20.8,40.612213,-73.912612,18.0,698.0,3.0819099697950434,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
11896,2715986,139980.0,1929,1,100,78.3,40.575728,-73.961137,13.0,36002.0,4.373238128640803,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11913,3265390,117600.0,1931,1,100,,40.579526,-73.958007,13.0,61004.0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11914,2798612,202173.0,1938,1,100,58.1,,,,,4.079230924412053,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11916,3265374,50500.0,1963,1,100,,40.580901,-73.957023,13.0,61004.0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11918,3111333,116264.0,1951,2,100,58.9,40.580954,-73.953675,15.0,61004.0,4.092676505121403,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11921,2608476,67000.0,1926,1,100,79.1,40.578455,-73.956593,13.0,61004.0,4.383275854074314,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11929,2800402,155661.0,1963,1,100,110.3,40.577646,-73.953044,15.0,61004.0,4.712229258281499,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11941,2962144,120000.0,2005,1,100,2.3,40.576885,-73.95763,13.0,61002.0,1.1939224684724346,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11942,2963281,115975.0,2001,1,100,2.3,40.576471,-73.958862,13.0,61002.0,1.1939224684724346,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11947,3270063,96600.0,1951,1,100,,40.576289,-73.955064,13.0,61002.0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11948,3270049,109832.0,1951,1,100,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11965,5987700,66357.0,2015,1,100,0.0,40.583478,-73.950228,15.0,608.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11993,3375862,183797.0,1940,2,100,53.8,,,,,4.00369019395397,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
11996,4041295,172993.0,2012,1,100,80.5,,,,,4.400603020246817,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12011,3100270,163000.0,1920,1,100,73.6,,,,,4.312140507209715,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12012,5936256,69550.0,1931,1,0,3.4,,,,,1.4816045409242156,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12013,2615111,126980.0,1950,1,100,35.7,,,,,3.6027767550605247,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12014,2961066,55463.0,1931,1,0,0.9,,,,,0.6418538861723948,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
12022,2844671,136500.0,1906,1,100,47.8,,,,,3.8877303128591016,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12037,4473652,68994.0,1952,2,100,4.4,,,,,1.6863989535702288,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12038,3529675,67500.0,1897,1,100,43.4,,,,,3.7932394694381792,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12045,4372213,213000.0,1938,1,90,25.0,40.745187,-73.944224,2.0,19.0,3.258096538021482,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12051,3885024,51200.0,1916,1,75,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12054,4995127,52000.0,1960,1,100,45.5,,,,,3.8394523125933104,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
12055,3980172,52500.0,1959,1,100,151.0,,,,,5.0238805208462765,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
